"city_name";"mundi_code";"sc_code";"neighborhood";"district";"renta_neta_media_por_persona";"renta_neta_media_por_hogar";"media_de_la_renta_por_unidad_de_consumo";"mediana_de_la_renta_por_unidad_de_consumo";"renta_bruta_media_por_persona";"renta_bruta_media_por_hogar";"edad_media_de_la_poblacion";"porcentaje_de_poblacion_menor_de_18_anos";"porcentaje_de_poblacion_de_65_y_mas_anos";"tamano_medio_del_hogar";"porcentaje_de_hogares_unipersonales";"poblacion";"porcentaje_de_poblacion_espanola";"fuente_de_ingreso_salario";"fuente_de_ingreso_pensiones";"fuente_de_ingreso_prestaciones_por_desempleo";"fuente_de_ingreso_otras_prestaciones";"fuente_de_ingreso_otros_ingresos";"cluster"
"Barcelona";"801903049";"3049";"Hostafrancs";"Sants-Montjuïc";15748;37246;22532;19250;19318;45689;44.4;13.7;23;2;30.7;1613;75.1;10794;4900;817;646;2161;3
"Barcelona";"801903050";"3050";"Hostafrancs";"Sants-Montjuïc";15788;36185;22526;19250;19555;44819;43.6;11.6;18.7;2;35.9;1602;74.2;12124;3660;891;776;2103;3
"Barcelona";"801903051";"3051";"Hostafrancs";"Sants-Montjuïc";12984;32682;18989;15400;15940;40124;39.5;15.4;12.6;2;33.5;1888;67.9;10507;2404;1031;580;1418;1
"Barcelona";"801903052";"3052";"Hostafrancs";"Sants-Montjuïc";14086;34142;20464;17500;17354;42063;40.7;15.2;14.1;2;30.9;1298;70.8;10958;2632;822;674;2267;3
"Barcelona";"801903053";"3053";"Hostafrancs";"Sants-Montjuïc";13403;32776;19255;17150;16373;40040;42.6;13.9;17.7;2;36;2107;68.8;10428;2959;877;699;1411;3
"Barcelona";"801903054";"3054";"Hostafrancs";"Sants-Montjuïc";16406;38712;23424;20650;20049;47309;46.8;11.2;24.7;2;30.1;1612;80.4;11447;5426;841;801;1533;3
"Barcelona";"801903055";"3055";"Hostafrancs";"Sants-Montjuïc";15177;35443;21965;19250;18689;43645;44.9;11.2;21.9;2;33.6;1607;78.3;11198;4266;890;864;1472;3
"Barcelona";"801903056";"3056";"Hostafrancs";"Sants-Montjuïc";14352;33207;20388;19250;17353;40150;45.8;13;26.4;2;33.5;928;77;9404;5106;898;743;1202;3
"Barcelona";"801903057";"3057";"la Bordeta";"Sants-Montjuïc";14863;32972;21151;19250;17938;39794;48.2;11.1;28.1;2;34.8;1442;86.2;9988;4967;917;930;1136;3
"Barcelona";"801903058";"3058";"la Bordeta";"Sants-Montjuïc";18324;44948;27299;24850;23485;57610;41.9;16.5;15.8;2;25.8;1612;84.8;16328;3272;799;780;2307;3
"Barcelona";"801903059";"3059";"la Bordeta";"Sants-Montjuïc";14276;32944;20241;18550;17209;39712;45.9;14.4;24.2;2;31.3;1177;80.8;10506;4230;792;694;987;3
"Barcelona";"801903060";"3060";"la Bordeta";"Sants-Montjuïc";16421;38966;23852;21700;20259;48074;47;12.5;26.3;2;28.3;1348;87.3;11750;5337;697;797;1678;3
"Barcelona";"801903061";"3061";"la Bordeta";"Sants-Montjuïc";14356;31365;20178;19250;17231;37646;46.9;12;24.7;2;36.7;1112;80.7;10168;4141;863;784;1276;3
"Barcelona";"801903062";"3062";"la Bordeta";"Sants-Montjuïc";15144;33420;21288;19250;18489;40800;45.7;13.4;23.1;2;37.3;1510;85.9;11251;4482;861;715;1180;3
"Barcelona";"801903063";"3063";"la Bordeta";"Sants-Montjuïc";14255;37011;21577;19950;17494;45423;39.1;20.8;13.7;3;28.8;1900;79.7;11995;2312;883;811;1494;2
"Barcelona";"801903064";"3064";"la Bordeta";"Sants-Montjuïc";15844;39325;23113;21350;19356;48043;44.9;13.8;21.7;2;25;1191;87.4;11781;4532;994;806;1243;3
"Barcelona";"801903065";"3065";"la Bordeta";"Sants-Montjuïc";16115;40948;23573;22050;19618;49849;47.2;10.1;21.2;3;23.8;1343;90.7;11623;4814;874;938;1369;2
"Barcelona";"801903066";"3066";"la Bordeta";"Sants-Montjuïc";14409;36739;21297;19950;17506;44636;44.2;15.5;20.8;3;25.3;2266;84.3;10858;3935;789;805;1118;2
"Barcelona";"801903067";"3067";"la Bordeta";"Sants-Montjuïc";15312;38479;22332;20650;18768;47163;46.5;12.9;26.1;2;29.9;1697;83.9;11184;4840;758;704;1282;3
"Barcelona";"801903068";"3068";"la Bordeta";"Sants-Montjuïc";13914;31328;19566;17850;16596;37365;47.8;12.2;28;2;36.3;1156;82.6;9137;4835;769;712;1141;3
"Barcelona";"801903069";"3069";"la Bordeta";"Sants-Montjuïc";16369;40424;23971;22750;20205;49897;47.2;12.7;26.4;2;28.3;1185;86.4;11513;5633;707;711;1641;3
"Barcelona";"801903070";"3070";"Sants-Badal";"Sants-Montjuïc";12951;32921;18621;17150;15359;39045;45.5;12.7;24;3;29.2;1311;77.1;8883;4276;877;715;609;2
"Barcelona";"801903071";"3071";"Sants-Badal";"Sants-Montjuïc";13017;30498;18589;16450;15574;36488;43.8;13.6;19.5;2;33.6;1317;78.1;10164;3025;858;629;898;3
"Barcelona";"801903072";"3072";"Sants-Badal";"Sants-Montjuïc";13622;32052;19153;17850;16379;38539;44.1;13.2;20.4;2;33.9;1415;78;10414;3519;925;655;866;3
"Barcelona";"801903073";"3073";"Sants-Badal";"Sants-Montjuïc";16157;37716;23459;21350;20005;46699;45.7;12.4;22.1;2;33.5;1569;83.6;12378;4586;752;676;1614;3
"Barcelona";"801903074";"3074";"Sants-Badal";"Sants-Montjuïc";14938;35299;21672;19250;18160;42913;45;14.5;23.4;2;31.5;1737;81.2;11110;3847;778;675;1749;3
"Barcelona";"801903075";"3075";"Sants-Badal";"Sants-Montjuïc";14102;35412;20327;17850;17039;42787;43.9;15.4;20.7;2;30.3;1713;78.7;10293;3772;796;767;1412;3
"Barcelona";"801903076";"3076";"Sants-Badal";"Sants-Montjuïc";13750;32215;19775;17850;16460;38565;46.6;12.9;25.9;2;31.3;1091;78.3;9454;4248;837;679;1243;3
"Barcelona";"801903077";"3077";"Sants-Badal";"Sants-Montjuïc";14136;34427;20319;18550;17010;41426;45.6;13.1;23.8;2;29.7;1318;80.9;10078;4399;941;571;1021;3
"Barcelona";"801903078";"3078";"Sants-Badal";"Sants-Montjuïc";13521;33318;20391;18200;17043;41995;43.2;13.3;18.3;2;33.1;1702;75.5;10887;3258;893;626;1379;3
"Barcelona";"801903079";"3079";"Sants-Badal";"Sants-Montjuïc";12643;31199;18201;15750;15083;37221;43.5;13.6;18.7;2;34.4;1782;73.3;9185;2947;982;675;1294;3
"Barcelona";"801903080";"3080";"Sants-Badal";"Sants-Montjuïc";14826;35472;21245;18550;18024;43125;46.1;12.1;24.6;2;30.6;1518;83.2;10441;4488;811;809;1475;3
"Barcelona";"801903081";"3081";"Sants-Badal";"Sants-Montjuïc";14877;37388;21816;19950;18279;45939;45.3;13;22.7;2;29.5;1919;77.2;10872;4344;780;561;1722;3
"Barcelona";"801903082";"3082";"Sants-Badal";"Sants-Montjuïc";17061;40497;24585;20650;21406;50813;45.2;12.9;21.7;2;32.7;1854;80.6;12946;4177;808;695;2779;3
"Barcelona";"801903083";"3083";"Sants-Badal";"Sants-Montjuïc";16689;39727;24000;21350;20653;49163;46.3;10.7;24.4;2;31.1;1380;83.6;12244;4852;822;686;2049;3
"Barcelona";"801903084";"3084";"Sants-Badal";"Sants-Montjuïc";16703;39011;23871;22750;20526;47940;47.6;12.3;30.8;2;32.6;1386;88.4;10706;6820;613;695;1691;3
"Barcelona";"801903085";"3085";"Sants-Badal";"Sants-Montjuïc";16876;39038;24395;20650;21134;48889;44.7;13;21.7;2;34.1;1335;81.4;13176;4222;712;676;2350;3
"Barcelona";"801903086";"3086";"Sants";"Sants-Montjuïc";20214;46115;28731;26250;25588;58376;48.8;11;31.4;2;30.1;1225;89.2;13291;8140;569;915;2672;3
"Barcelona";"801903087";"3087";"Sants";"Sants-Montjuïc";18079;42960;26293;24150;22718;53985;48;13.6;28.6;2;32.8;1430;85;12467;5943;676;699;2934;3
"Barcelona";"801903088";"3088";"Sants";"Sants-Montjuïc";16114;37913;23371;20650;19807;46601;45.6;14.3;25.7;2;32.2;1417;80.9;11899;4918;770;618;1602;3
"Barcelona";"801903089";"3089";"Sants";"Sants-Montjuïc";17584;40418;25518;24150;21718;49919;48;12.9;28.8;2;32.7;1247;88.3;12194;5791;688;778;2266;3
"Barcelona";"801903090";"3090";"Sants";"Sants-Montjuïc";20105;47920;29436;24850;26064;62122;47.2;11.9;24.1;2;30.1;989;89.7;15600;5874;635;711;3244;3
"Barcelona";"801903091";"3091";"Sants";"Sants-Montjuïc";16770;42520;24730;22050;21065;53409;43.4;13.6;17.5;3;30.5;1443;79.3;13315;3718;700;790;2542;2
"Barcelona";"801903092";"3092";"Sants";"Sants-Montjuïc";17305;39777;24951;21350;21680;49835;43.9;13.4;19;2;33.6;1210;81.7;13858;3944;893;679;2305;3
"Barcelona";"801903093";"3093";"Sants";"Sants-Montjuïc";17251;41452;25244;22050;21669;52070;46.2;12.4;23.6;2;31.6;1477;88.9;13047;5117;830;851;1824;3
"Barcelona";"801903094";"3094";"Sants";"Sants-Montjuïc";17578;39353;25010;22050;21818;48844;45.6;13.9;23.4;2;33.8;1215;86.3;12851;4545;802;1012;2608;3
"Barcelona";"801903095";"3095";"Sants";"Sants-Montjuïc";15878;36280;22600;20650;19654;44908;44.8;12.6;21.1;2;37;1605;80;12559;3644;830;740;1880;3
"Barcelona";"801903096";"3096";"Sants";"Sants-Montjuïc";14786;36084;21201;17850;18191;44395;42.2;12.4;16;2;33.4;1566;75.1;11212;3185;805;837;2152;3
"Barcelona";"801903097";"3097";"Sants";"Sants-Montjuïc";11738;28256;16764;14350;14077;33885;40.5;13.1;12.2;2;36;1651;67.4;9654;1922;1067;502;932;1
"Barcelona";"801903098";"3098";"Sants";"Sants-Montjuïc";13507;33335;19766;17850;16375;40414;42.3;13.5;16.6;2;33.5;1382;72.3;10772;2688;1075;626;1214;3
"Barcelona";"801903099";"3099";"Sants";"Sants-Montjuïc";15416;33448;22267;19950;18998;41219;43.1;14.6;17.6;2;37.4;980;82.9;12390;2903;982;754;1969;3
"Barcelona";"801903100";"3100";"Sants";"Sants-Montjuïc";15334;35167;22053;18550;18975;43517;43.8;14.2;20.9;2;39.4;1263;76;11534;3784;832;703;2121;3
"Barcelona";"801903101";"3101";"Sants";"Sants-Montjuïc";15465;33649;21862;19950;18802;40910;44.9;13.4;22;2;40.5;1248;41;11910;3506;860;708;1818;3
"Barcelona";"801903102";"3102";"Sants";"Sants-Montjuïc";15864;35920;22533;20650;19721;44654;44.3;14.2;20.7;2;36.4;1273;77.7;12617;3861;799;673;1771;3
"Barcelona";"801903103";"3103";"Sants";"Sants-Montjuïc";15531;34534;21945;20650;18797;41795;48.6;12.9;30.6;2;34.9;1144;87.7;10364;5837;712;802;1081;3
"Barcelona";"801903104";"3104";"Sants";"Sants-Montjuïc";14720;34183;21066;18550;18039;41891;43.1;12.8;17.7;2;37.2;1392;74.7;11279;3175;849;791;1945;3
"Barcelona";"801903105";"3105";"Sants";"Sants-Montjuïc";14761;33397;21180;19950;18070;40881;42.3;13.7;18.5;2;37.2;1157;77.7;11358;3272;893;718;1830;3
"Barcelona";"801903106";"3106";"Sants";"Sants-Montjuïc";15748;35650;22655;20650;19546;44249;42.2;14.1;14.9;2;36.9;1236;76.2;12960;2769;1009;805;2003;3
"Barcelona";"801903107";"3107";"Sants";"Sants-Montjuïc";16861;38984;24188;22050;20809;48112;44;13.8;21.2;2;34;1563;77.6;12493;4791;683;817;2024;3
"Barcelona";"801903108";"3108";"Sants";"Sants-Montjuïc";15262;37828;22107;19250;18727;46415;43;14.9;19.1;2;34.3;1603;75;11698;3469;763;597;2200;3
"Barcelona";"801903109";"3109";"Sants";"Sants-Montjuïc";16256;38131;23527;21350;20162;47293;42.8;13.7;17.4;2;33.1;1486;78.8;13114;3369;884;603;2193;3
"Barcelona";"801903110";"3110";"Sants";"Sants-Montjuïc";17156;38145;24312;19950;21441;47673;43.3;13.9;18.9;2;38.5;1442;81.1;13033;3627;816;764;3201;3
"Barcelona";"801903111";"3111";"Sants";"Sants-Montjuïc";16701;38322;24222;22750;20853;47848;43.3;15.4;20.4;2;35.6;1271;83;13496;3726;788;932;1911;3
"Barcelona";"801903112";"3112";"Sants";"Sants-Montjuïc";18907;44494;27443;24150;23933;56321;44.9;12.8;23.1;2;29.5;1830;85.2;14745;5284;782;747;2376;3
"Barcelona";"801903113";"3113";"Sants";"Sants-Montjuïc";20802;47674;30255;26250;26949;61763;47.9;12.2;27.5;2;38.9;1564;80.8;14563;7028;596;782;3980;3
"Barcelona";"801903114";"3114";"Sants";"Sants-Montjuïc";19160;45552;27593;25550;24717;58764;47.3;11.1;27.2;2;31.2;1458;83.9;13228;5701;778;921;4089;3
"Barcelona";"801903211";"3211";"la Marina de Port";"Sants-Montjuïc";13809;40162;20894;19950;16564;48175;43.6;14.1;15.2;3;18.6;1521;85.4;10448;3199;939;820;1159;2
"Barcelona";"801903212";"3212";"la Marina de Port";"Sants-Montjuïc";13026;32295;18829;17150;15302;37938;46.7;14.2;26.3;2;31.9;2431;79.6;8228;4353;828;910;982;3
"Barcelona";"801903213";"3213";"la Marina de Port";"Sants-Montjuïc";10532;29751;15774;14350;12272;34666;41.8;15.9;15.9;3;23;2371;74.2;7452;2475;941;713;691;2
"Barcelona";"801904001";"4001";"les Corts";"Les Corts";18429;44852;26964;24150;23541;57293;43.8;13.9;20.9;2;32.6;1241;79.1;14311;5083;773;711;2664;3
"Barcelona";"801904002";"4002";"les Corts";"Les Corts";21390;52677;32084;28350;27763;68370;46;14.8;25.2;2;27.7;1902;89.1;16097;6177;650;890;3949;3
"Barcelona";"801904003";"4003";"les Corts";"Les Corts";19994;46452;28798;25550;25202;58553;47.1;12.4;28.7;2;32.6;1019;88.5;13800;7268;653;757;2723;3
"Barcelona";"801904004";"4004";"les Corts";"Les Corts";19758;45539;28710;25550;24863;57304;46.1;12.8;26;2;33.8;982;86.4;12906;7035;848;775;3300;3
"Barcelona";"801904005";"4005";"les Corts";"Les Corts";18623;43466;26573;22050;23426;54676;46.9;13.9;27.2;2;33.1;1202;87.5;12792;6221;748;753;2912;3
"Barcelona";"801904006";"4006";"les Corts";"Les Corts";19584;44955;28589;24850;25133;57693;47.2;14.3;28.1;2;36;1088;88.7;14803;6005;621;702;3004;3
"Barcelona";"801904007";"4007";"les Corts";"Les Corts";16249;37559;23312;19950;20297;46916;46.4;13.6;25.6;2;32.3;984;82.7;12121;4683;758;723;2011;3
"Barcelona";"801904008";"4008";"les Corts";"Les Corts";17332;37708;25080;22050;21483;46741;46.7;12.9;26.2;2;39.1;971;83.8;13258;4722;731;647;2125;3
"Barcelona";"801904009";"4009";"les Corts";"Les Corts";19462;43634;28090;24850;24982;56010;44.8;12.9;22.9;2;36.7;1423;84.1;14777;5373;737;868;3227;3
"Barcelona";"801904010";"4010";"les Corts";"Les Corts";22093;52896;32393;28350;29128;69740;46.5;14.1;26.2;2;30.7;846;87.1;18333;6308;626;846;3015;3
"Barcelona";"801904011";"4011";"les Corts";"Les Corts";22074;53131;33843;29750;29093;70024;46.9;16.8;31.6;2;27.6;1701;88.8;14504;8215;514;900;4960;3
"Barcelona";"801904012";"4012";"les Corts";"Les Corts";21480;50083;31384;29050;27449;64000;48.6;10.8;30.2;2;31.6;1369;89.1;14881;7278;488;1023;3779;3
"Barcelona";"801904013";"4013";"les Corts";"Les Corts";21831;52582;32779;29050;28486;68611;46.8;13.3;26.9;2;32.1;1188;89.2;16256;6222;647;749;4612;3
"Barcelona";"801904014";"4014";"les Corts";"Les Corts";23524;55138;36772;27300;31388;73571;48.1;13.5;29.3;2;39.9;748;88.2;17533;4842;479;857;7676;3
"Barcelona";"801904015";"4015";"les Corts";"Les Corts";20882;49724;30592;27650;26765;63733;46.5;12.5;24.2;2;30.3;1862;88.3;15789;6075;605;938;3357;3
"Barcelona";"801904016";"4016";"les Corts";"Les Corts";21964;52635;32382;28350;28582;68496;47.2;12.7;29.2;2;30.1;1082;87.7;15444;7026;567;859;4687;3
"Barcelona";"801904017";"4017";"les Corts";"Les Corts";21295;48826;32295;27650;28613;65605;47.2;15.1;29.5;2;34.6;1182;87.3;14888;6455;671;840;5759;3
"Barcelona";"801904018";"4018";"les Corts";"Les Corts";22595;52348;33074;28350;29235;67732;46.4;15.2;26.9;2;34.9;1488;88;14849;6052;665;799;6870;4
"Barcelona";"801904019";"4019";"les Corts";"Les Corts";26427;66812;40235;30450;36168;91440;45.8;16.4;25.6;3;28.2;1296;87.6;16084;5465;617;717;13285;5
"Barcelona";"801904020";"4020";"les Corts";"Les Corts";22266;54383;33367;28350;29350;71683;45.7;16.4;24.8;2;29.6;1464;86.4;15696;5512;490;747;6905;4
"Barcelona";"801904021";"4021";"les Corts";"Les Corts";25747;59049;38136;29750;34968;80198;46.2;15;27.2;2;37.1;1257;87.1;17082;6225;635;796;10230;4
"Barcelona";"801904022";"4022";"les Corts";"Les Corts";22512;48675;32646;27650;29184;63103;45.9;12.5;26.1;2;37.2;1502;81;16059;5952;702;781;5691;4
"Barcelona";"801904023";"4023";"les Corts";"Les Corts";31670;84757;49235;37450;45312;127478;46.2;16.1;28.1;3;24.4;1023;88.1;24072;6281;452;791;14388;5
"Barcelona";"801904024";"4024";"les Corts";"Les Corts";31580;87063;50035;37450;45312;127478;46.7;17.4;28.3;3;23.3;1034;93.5;21859;8057;403;703;14388;5
"Barcelona";"801904025";"4025";"les Corts";"Les Corts";19738;44157;29046;25550;25581;57229;44.3;16.4;20.9;2;37.5;1150;89.3;14473;4829;672;713;4894;4
"Barcelona";"801904026";"4026";"les Corts";"Les Corts";20505;45783;30056;26950;27201;60734;47.7;14.3;28.1;2;33.5;1195;88.9;15055;6005;727;707;4707;3
"Barcelona";"801904027";"4027";"les Corts";"Les Corts";22168;49520;32593;25550;29319;65493;43.9;15.5;21.1;2;37.9;1303;81.6;16987;4954;769;783;5825;4
"Barcelona";"801904028";"4028";"les Corts";"Les Corts";20689;45442;29965;25550;26523;58255;46.3;15.2;25.6;2;36.2;1256;85.2;15458;5885;562;1068;3550;3
"Barcelona";"801904029";"4029";"les Corts";"Les Corts";24881;57394;36762;31850;33032;76197;48.5;13.9;32.2;2;30.7;1121;90.2;16214;8723;497;939;6172;3
"Barcelona";"801904030";"4030";"les Corts";"Les Corts";22022;52211;32958;29750;28544;67674;46.7;17.2;30.4;2;30.9;1823;89.2;14588;6739;582;834;5801;3
"Barcelona";"801904031";"4031";"les Corts";"Les Corts";18968;44045;27716;24150;24049;55843;46.2;13.8;25.9;2;32;1485;75;13690;5356;574;870;3559;0
"Barcelona";"801904032";"4032";"les Corts";"Les Corts";18885;44280;27581;25550;23803;55812;46.9;12.7;27.8;2;31;1499;90.1;13902;5929;692;907;2373;3
"Barcelona";"801904033";"4033";"les Corts";"Les Corts";19265;44051;27711;23450;24195;55325;46.1;15.1;26.9;2;33.7;1136;87.7;13985;5965;699;665;2881;3
"Barcelona";"801904034";"4034";"les Corts";"Les Corts";23473;58358;35828;32550;31241;77670;50.2;12.5;35.2;2;24.4;1445;91.8;15297;8723;504;798;4429;3
"Barcelona";"801904035";"4035";"les Corts";"Les Corts";22154;50292;32052;29050;28642;65020;47.6;14.2;30.5;2;31.9;1350;88.9;15856;7316;675;740;4055;3
"Barcelona";"801904036";"4036";"la Maternitat i Sant Ramon";"Les Corts";17215;41688;25503;22050;21772;52723;45.9;16.5;25.8;2;32.2;1705;84.3;12228;4980;685;492;3387;3
"Barcelona";"801904037";"4037";"la Maternitat i Sant Ramon";"Les Corts";19257;46535;28282;25550;24370;58890;47.1;13.6;28.2;2;29.9;2065;85.4;13543;6384;738;951;2756;3
"Barcelona";"801904038";"4038";"la Maternitat i Sant Ramon";"Les Corts";19122;45789;28100;24150;24139;57801;47.8;13;30.3;2;29.1;1248;88.8;12677;6694;640;846;3282;3
"Barcelona";"801904039";"4039";"la Maternitat i Sant Ramon";"Les Corts";17520;40197;25761;23450;21848;50128;44.1;15.3;20.6;2;34.7;1162;83.9;13179;4244;756;797;2872;3
"Barcelona";"801904040";"4040";"la Maternitat i Sant Ramon";"Les Corts";14612;35040;21605;19250;18391;44104;41.9;16.9;18.2;2;33.9;1575;78.6;12468;2856;663;615;1790;3
"Barcelona";"801904041";"4041";"la Maternitat i Sant Ramon";"Les Corts";16117;36814;23309;19950;19645;44873;45;13.1;23.2;2;36.6;1267;80.1;12172;4144;887;724;1717;3
"Barcelona";"801904042";"4042";"la Maternitat i Sant Ramon";"Les Corts";15714;34882;22407;21350;19133;42470;47.8;10;28.5;2;37.5;1708;82.9;10570;5300;719;581;1963;3
"Barcelona";"801904043";"4043";"la Maternitat i Sant Ramon";"Les Corts";22670;54834;33438;29750;29246;70742;49.5;12.7;33.9;2;28.6;1604;92.8;15311;8075;557;843;4460;3
"Barcelona";"801904044";"4044";"la Maternitat i Sant Ramon";"Les Corts";17828;42849;26174;23450;22131;53192;47.5;12.7;26;2;32.4;1535;88.4;12123;5360;710;782;3156;3
"Barcelona";"801904045";"4045";"la Maternitat i Sant Ramon";"Les Corts";17256;40977;25143;22750;21342;50679;46.1;15;27.8;2;32.9;1383;85.2;11979;5340;703;782;2539;3
"Barcelona";"801904046";"4046";"la Maternitat i Sant Ramon";"Les Corts";23678;60804;35485;33250;30923;79409;47.5;15.1;32.3;3;23.5;2391;91.9;14863;8546;449;911;6153;3
"Barcelona";"801904047";"4047";"la Maternitat i Sant Ramon";"Les Corts";20389;53110;31303;26250;26193;68231;46.2;14.8;26.2;3;23.4;1829;88.6;14616;5820;622;770;4366;2
"Barcelona";"801904048";"4048";"la Maternitat i Sant Ramon";"Les Corts";21803;52658;32191;29050;28282;68306;47;12.8;28.5;2;29.9;1483;90.6;15601;6550;641;965;4525;3
"Barcelona";"801904049";"4049";"la Maternitat i Sant Ramon";"Les Corts";26950;71456;41852;36050;36565;96950;42.9;19;23;3;27.7;1114;84.9;19547;5997;455;836;9730;5
"Barcelona";"801904050";"4050";"Pedralbes";"Les Corts";31670;89731;51053;37450;45312;127478;46;19.8;29.9;3;25.9;1906;91.5;20561;6257;344;663;14388;5
"Barcelona";"801904051";"4051";"Pedralbes";"Les Corts";23497;55663;35521;31150;31304;74156;45.1;18.5;24.1;2;35.6;1610;88.5;17421;5373;546;814;7149;4
"Barcelona";"801904052";"4052";"Pedralbes";"Les Corts";31670;89731;51053;37450;45312;127478;46.3;18.5;29.9;3;23.7;2119;87.4;21107;6613;372;749;14388;5
"Barcelona";"801904053";"4053";"Pedralbes";"Les Corts";21129;54646;33198;25900;31086;80398;43.2;17.7;20.6;3;31.9;1372;73.2;15356;4361;505;916;9947;5
"Barcelona";"801904054";"4054";"Pedralbes";"Les Corts";29082;69914;46062;37450;43208;103873;46.8;18.1;29.7;2;31.8;984;86.8;20073;6762;375;659;14388;4
"Barcelona";"801904055";"4055";"Pedralbes";"Les Corts";31670;89731;51053;37450;45312;127478;43.4;21.7;24.1;3;21.9;1479;78.2;26063;5274;315;473;14388;5
"Barcelona";"801904056";"4056";"Pedralbes";"Les Corts";31670;89731;51053;35350;45312;127478;42.3;20.8;19.6;3;27.3;1579;73.5;26063;4410;329;617;14388;5
"Barcelona";"801904084";"4084";"la Maternitat i Sant Ramon";"Les Corts";23228;54872;34047;30450;30800;72759;48.7;16.2;31.9;2;31.6;1330;89.8;16002;7182;474;1109;6032;3
"Barcelona";"801905001";"5001";"Vallvidrera, el Tibidabo i les Planes";"Sarrià-Sant Gervasi";15159;42954;23817;21350;19120;54178;39.8;21.1;12.1;3;23.6;1697;83.1;12485;2373;733;627;2902;2
"Barcelona";"801905002";"5002";"Vallvidrera, el Tibidabo i les Planes";"Sarrià-Sant Gervasi";23307;66661;37706;29750;32816;93857;41.7;22.5;17.9;3;25.4;1510;87.1;18003;4225;626;581;9381;5
"Barcelona";"801905003";"5003";"Vallvidrera, el Tibidabo i les Planes";"Sarrià-Sant Gervasi";21888;62078;36218;26950;32232;91414;40.7;20.7;15.2;3;23.4;1367;86.6;18798;3226;658;696;8854;5
"Barcelona";"801905004";"5004";"Sarrià";"Sarrià-Sant Gervasi";31670;89731;51053;35350;45312;127478;41.9;19.3;19.2;3;24.1;872;86.6;26063;3453;625;535;14388;5
"Barcelona";"801905005";"5005";"Sarrià";"Sarrià-Sant Gervasi";21452;66937;42589;31850;39934;124611;41.3;21.2;16.5;3;24.4;926;75.3;21164;3215;505;654;14388;5
"Barcelona";"801905006";"5006";"Sarrià";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;41.3;23;19.9;3;21.2;1655;83.4;26063;5105;375;639;14388;5
"Barcelona";"801905007";"5007";"Sarrià";"Sarrià-Sant Gervasi";24771;68599;43004;31850;40486;112122;41.9;22;20.7;3;31.3;1457;79.8;21881;5007;482;723;12394;5
"Barcelona";"801905008";"5008";"Sarrià";"Sarrià-Sant Gervasi";31191;86308;50527;33250;45312;127478;41.3;22.1;18.9;3;29.1;1479;88.6;26063;4670;558;771;14388;5
"Barcelona";"801905009";"5009";"Sarrià";"Sarrià-Sant Gervasi";23432;60005;37420;31150;33284;85234;42.9;19.4;22;3;29.5;1654;86.6;16553;4791;592;716;10631;5
"Barcelona";"801905010";"5010";"Sarrià";"Sarrià-Sant Gervasi";22541;58967;37000;29050;31840;83292;42.6;21.5;22.1;3;30.1;1498;86.7;17134;4602;526;800;8778;5
"Barcelona";"801905011";"5011";"Sarrià";"Sarrià-Sant Gervasi";24282;60061;38234;30450;33270;82293;42.6;20.1;21;2;34.5;1381;87.7;18278;4599;573;731;9089;4
"Barcelona";"801905012";"5012";"Sarrià";"Sarrià-Sant Gervasi";21463;51290;33787;28350;29096;69532;42.5;19.5;20;2;35.3;1342;87.9;15493;4726;684;789;7404;4
"Barcelona";"801905013";"5013";"Sarrià";"Sarrià-Sant Gervasi";24251;59988;36691;30450;32698;80882;42.1;20.2;19.7;2;34.2;1654;87.7;17098;4691;620;863;9427;4
"Barcelona";"801905014";"5014";"Sarrià";"Sarrià-Sant Gervasi";26903;68731;42283;34650;37529;95880;43.3;21.7;24.8;3;28.3;1550;85.6;20025;6436;464;870;9735;5
"Barcelona";"801905015";"5015";"Sarrià";"Sarrià-Sant Gervasi";23623;62215;37160;31150;32005;84288;41.4;24.1;20.2;3;29.6;1512;87.8;18722;4579;584;778;7342;5
"Barcelona";"801905016";"5016";"Sarrià";"Sarrià-Sant Gervasi";20437;51486;31402;26950;27438;69124;40.6;23.4;18.1;3;32.7;1828;85.9;17015;3871;510;958;5084;5
"Barcelona";"801905017";"5017";"Sarrià";"Sarrià-Sant Gervasi";31670;89731;51053;37450;45312;127478;43;20.4;22.7;3;23.5;1531;88.6;23859;5260;397;555;14388;5
"Barcelona";"801905018";"5018";"Sarrià";"Sarrià-Sant Gervasi";23467;58717;36164;30450;31470;78742;44.6;18.9;25.2;2;29.5;1183;88.6;17670;5637;504;1045;6615;4
"Barcelona";"801905019";"5019";"Sarrià";"Sarrià-Sant Gervasi";28814;80709;46196;37450;41083;115073;43.1;22.5;23.1;3;26.1;1657;89.8;20792;5931;482;608;13270;5
"Barcelona";"801905020";"5020";"les Tres Torres";"Sarrià-Sant Gervasi";27004;65783;40967;32550;38807;94533;43.6;16.1;21.7;2;33.1;1151;86.5;21771;5172;562;734;10567;4
"Barcelona";"801905021";"5021";"les Tres Torres";"Sarrià-Sant Gervasi";31670;88360;51053;37450;45312;127478;42.7;22.3;21;3;33.3;1227;83.1;26063;5046;366;572;14388;5
"Barcelona";"801905022";"5022";"les Tres Torres";"Sarrià-Sant Gervasi";31670;87977;51053;36750;45312;127478;41.9;21.5;22.1;3;28.5;1604;91;22472;5412;495;799;14388;5
